Name,Author,Price,Link
غزليات حافظ الشيرازي,غيرترود لوثيان بيل,180.00,https://diwanegypt.com/product/%d8%ba%d8%b2%d9%84%d9%8a%d8%a7%d8%aa-%d8%ad%d8%a7%d9%81%d8%b8-%d8%a7%d9%84%d8%b4%d9%8a%d8%b1%d8%a7%d8%b2%d9%8a/
كتاب الدولة اللوياثان الجديد,فالح عبد الجبار,330.00,https://diwanegypt.com/product/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%84%d9%88%d9%8a%d8%a7%d8%ab%d8%a7%d9%86-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af/
كتاب القبسات,باقر الداماد الحسيني,355.00,https://diwanegypt.com/product/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%82%d8%a8%d8%b3%d8%a7%d8%aa/
كتاب المشاعر,‌صدر الدين الشيرازى,135.00,https://diwanegypt.com/product/%d9%83%d8%aa%d8%a7%d8%a8-%d8%a7%d9%84%d9%85%d8%b4%d8%a7%d8%b9%d8%b1/
مجموعة الرسائل الفلسفية 1/4,‌صدر الدين الشيرازى,"1,100.00",https://diwanegypt.com/product/%d9%85%d8%ac%d9%85%d9%88%d8%b9%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d8%a7%d8%a6%d9%84-%d8%a7%d9%84%d9%81%d9%84%d8%b3%d9%81%d9%8a%d8%a9-1-4/
أداة الوعي الثالث,بيتر دميانوفيتش اوسبنسكي,355.00,https://diwanegypt.com/product/%d8%a3%d8%af%d8%a7%d8%a9-%d8%a7%d9%84%d9%88%d8%b9%d9%8a-%d8%a7%d9%84%d8%ab%d8%a7%d9%84%d8%ab/
الأفكار التي شكلت العالم,فيليب فرناندِز أرميستو,110.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a3%d9%81%d9%83%d8%a7%d8%b1-%d8%a7%d9%84%d8%aa%d9%8a-%d8%b4%d9%83%d9%84%d8%aa-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85/
الكاهنة إيتفات,فاديم زيلاند,400.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%83%d8%a7%d9%87%d9%86%d8%a9-%d8%a5%d9%8a%d8%aa%d9%81%d8%a7%d8%aa/
النظريَّة الدبلوماسيّة,ج. ر. بيرّيدج و موريس كينز,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%86%d8%b8%d8%b1%d9%8a%d9%91%d9%8e%d8%a9-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a%d9%91%d8%a9/
الوعي والتجاوز,عقيل سعيد محفوض,135.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%88%d8%b9%d9%8a-%d9%88%d8%a7%d9%84%d8%aa%d8%ac%d8%a7%d9%88%d8%b2/
بحث في اللاهوت السياسي,باروخ سبينوزا,290.00,https://diwanegypt.com/product/%d8%a8%d8%ad%d8%ab-%d9%81%d9%8a-%d8%a7%d9%84%d9%84%d8%a7%d9%87%d9%88%d8%aa-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a/
تفاحة آدم,مجموعة مؤلفين,290.00,https://diwanegypt.com/product/%d8%aa%d9%81%d8%a7%d8%ad%d8%a9-%d8%a2%d8%af%d9%85/
علم الاجتماع,فيليب كابان وجان فرانسوا دورتي,355.00,https://diwanegypt.com/product/%d8%b9%d9%84%d9%85-%d8%a7%d9%84%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9/
مراعاة الفواصلِ القرآنيّةِ,أحمد بن أحمد بن عبد الرحمن بال,135.00,https://diwanegypt.com/product/%d9%85%d8%b1%d8%a7%d8%b9%d8%a7%d8%a9-%d8%a7%d9%84%d9%81%d9%88%d8%a7%d8%b5%d9%84%d9%90-%d8%a7%d9%84%d9%82%d8%b1%d8%a2%d9%86%d9%8a%d9%91%d8%a9%d9%90/
مزاولة المستحيل,عقيل سعيد محفوض,310.00,https://diwanegypt.com/product/%d9%85%d8%b2%d8%a7%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%ad%d9%8a%d9%84/
مئتا عام معاً عن العقلية اليهو,ألكسندر إيسايفيتش سولجينيتسين,485.00,https://diwanegypt.com/product/%d9%85%d8%a6%d8%aa%d8%a7-%d8%b9%d8%a7%d9%85-%d9%85%d8%b9%d8%a7%d9%8b-%d8%b9%d9%86-%d8%a7%d9%84%d8%b9%d9%82%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d9%8a%d9%87%d9%88/
نموذج جديد للكون,بيتر دميانوفيتش اوسبنسكي,550.00,https://diwanegypt.com/product/%d9%86%d9%85%d9%88%d8%b0%d8%ac-%d8%ac%d8%af%d9%8a%d8%af-%d9%84%d9%84%d9%83%d9%88%d9%86/
ابنة الامر,الكسندر بوشكين,220.00,https://diwanegypt.com/product/%d8%a7%d8%a8%d9%86%d8%a9-%d8%a7%d9%84%d8%a7%d9%85%d8%b1/
الأمير الأعرج,الكسى تولستوى,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1-%d8%a7%d9%84%d8%a3%d8%b9%d8%b1%d8%ac/
الانفس الميتة,نيقولاى غوغول,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%86%d9%81%d8%b3-%d8%a7%d9%84%d9%85%d9%8a%d8%aa%d8%a9/
الموسيقي الأعمى,كورولنكو,165.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%85%d9%88%d8%b3%d9%8a%d9%82%d9%8a-%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d9%89/
أيام وليال,قسطنطين سيمونوف,290.00,https://diwanegypt.com/product/%d8%a3%d9%8a%d8%a7%d9%85-%d9%88%d9%84%d9%8a%d8%a7%d9%84/
سوار العقيق,الكسندر كوبرين,200.00,https://diwanegypt.com/product/%d8%b3%d9%88%d8%a7%d8%b1-%d8%a7%d9%84%d8%b9%d9%82%d9%8a%d9%82/
في قضايا التربية والسياسة التع,مهدي عامل,180.00,https://diwanegypt.com/product/%d9%81%d9%8a-%d9%82%d8%b6%d8%a7%d9%8a%d8%a7-%d8%a7%d9%84%d8%aa%d8%b1%d8%a8%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d8%a9-%d8%a7%d9%84%d8%aa%d8%b9/
مختارات نثرية بوشكين,الكسندر بوشكين,265.00,https://diwanegypt.com/product/%d9%85%d8%ae%d8%aa%d8%a7%d8%b1%d8%a7%d8%aa-%d9%86%d8%ab%d8%b1%d9%8a%d8%a9-%d8%a8%d9%88%d8%b4%d9%83%d9%8a%d9%86/
وداعا يا غولساري,جنكيز ايتماتوف,245.00,https://diwanegypt.com/product/%d9%88%d8%af%d8%a7%d8%b9%d8%a7-%d9%8a%d8%a7-%d8%ba%d9%88%d9%84%d8%b3%d8%a7%d8%b1%d9%8a/
ادريس,عبد الاله بن عرفة,265.00,https://diwanegypt.com/product/%d8%a7%d8%af%d8%b1%d9%8a%d8%b3/
ارض تسير نائمة,ميا كوتو,265.00,https://diwanegypt.com/product/%d8%a7%d8%b1%d8%b6-%d8%aa%d8%b3%d9%8a%d8%b1-%d9%86%d8%a7%d8%a6%d9%85%d8%a9/
اعترافات شرسة,ميا كوتو,220.00,https://diwanegypt.com/product/%d8%a7%d8%b9%d8%aa%d8%b1%d8%a7%d9%81%d8%a7%d8%aa-%d8%b4%d8%b1%d8%b3%d8%a9/
الاحتقار,البيرتو مورافيا,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d8%ad%d8%aa%d9%82%d8%a7%d8%b1/
الانسنية والنقد الديمقراطي,ادوارد سعيد,180.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%86%d8%b3%d9%86%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d9%86%d9%82%d8%af-%d8%a7%d9%84%d8%af%d9%8a%d9%85%d9%82%d8%b1%d8%a7%d8%b7%d9%8a/
البحار الذي لفظه البحر,يوكيو ميشيما,165.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a8%d8%ad%d8%a7%d8%b1-%d8%a7%d9%84%d8%b0%d9%8a-%d9%84%d9%81%d8%b8%d9%87-%d8%a7%d9%84%d8%a8%d8%ad%d8%b1/
البئر الأولى,جبرا إبراهيم جبرا,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a8%d8%a6%d8%b1-%d8%a7%d9%84%d8%a3%d9%88%d9%84%d9%89/
الثقافة والإمبريالية,ادوارد سعيد,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ab%d9%82%d8%a7%d9%81%d8%a9-%d9%88%d8%a7%d9%84%d8%a5%d9%85%d8%a8%d8%b1%d9%8a%d8%a7%d9%84%d9%8a%d8%a9/
الجحيم,هنري باربوس,200.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d8%ad%d9%8a%d9%85/
الجميلات النائمات,ياسوناري كاواباتا,165.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d9%85%d9%8a%d9%84%d8%a7%d8%aa-%d8%a7%d9%84%d9%86%d8%a7%d8%a6%d9%85%d8%a7%d8%aa/
الجياد الهاربة,يوكيو ميشيما,330.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d9%8a%d8%a7%d8%af-%d8%a7%d9%84%d9%87%d8%a7%d8%b1%d8%a8%d8%a9/
الحزن العميق,جان بول سارتر,330.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ad%d8%b2%d9%86-%d8%a7%d9%84%d8%b9%d9%85%d9%8a%d9%82/
الحساسية الجديدة,ادوارد الخراط,180.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ad%d8%b3%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9/
الحي اللاتيني,سهيل إدريس,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ad%d9%8a-%d8%a7%d9%84%d9%84%d8%a7%d8%aa%d9%8a%d9%86%d9%8a/
السأم,البيرتو مورافيا,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b3%d8%a3%d9%85/
السفينة,جبرا إبراهيم جبرا,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b3%d9%81%d9%8a%d9%86%d8%a9/
العالم والنص والناقد,ادوارد سعيد,330.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d9%88%d8%a7%d9%84%d9%86%d8%b5-%d9%88%d8%a7%d9%84%d9%86%d8%a7%d9%82%d8%af/
الغثيان,جان بول سارتر,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ba%d8%ab%d9%8a%d8%a7%d9%86/
القط الأسود,ادغار الن بو,155.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%82%d8%b7-%d8%a7%d9%84%d8%a3%d8%b3%d9%88%d8%af/
اللامنتمي,كولن ولسون,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d9%84%d8%a7%d9%85%d9%86%d8%aa%d9%85%d9%8a/
انا تيتوبا,ماريز كونديه,265.00,https://diwanegypt.com/product/%d8%a7%d9%86%d8%a7-%d8%aa%d9%8a%d8%aa%d9%88%d8%a8%d8%a7/
انبئوني بالرؤيا,عبد الفتاح كيليطو,135.00,https://diwanegypt.com/product/%d8%a7%d9%86%d8%a8%d8%a6%d9%88%d9%86%d9%8a-%d8%a8%d8%a7%d9%84%d8%b1%d8%a4%d9%8a%d8%a7/
اورديسا,مانويل بيلاس,330.00,https://diwanegypt.com/product/%d8%a7%d9%88%d8%b1%d8%af%d9%8a%d8%b3%d8%a7/
ايام الهجران,ايلينا فيرانتى,220.00,https://diwanegypt.com/product/%d8%a7%d9%8a%d8%a7%d9%85-%d8%a7%d9%84%d9%87%d8%ac%d8%b1%d8%a7%d9%86/
تأملات حول المنفى 2,ادوارد سعيد,310.00,https://diwanegypt.com/product/%d8%aa%d8%a3%d9%85%d9%84%d8%a7%d8%aa-%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d9%85%d9%86%d9%81%d9%89-2/
تغطية الإسلام,ادوارد سعيد,265.00,https://diwanegypt.com/product/%d8%aa%d8%ba%d8%b7%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85/
ثلج الربيع,يوكيو ميشيما,330.00,https://diwanegypt.com/product/%d8%ab%d9%84%d8%ac-%d8%a7%d9%84%d8%b1%d8%a8%d9%8a%d8%b9/
حجارة بوبيللو,ادوارد الخراط,125.00,https://diwanegypt.com/product/%d8%ad%d8%ac%d8%a7%d8%b1%d8%a9-%d8%a8%d9%88%d8%a8%d9%8a%d9%84%d9%84%d9%88-2/
حذاء لكِ,يوكيو اوغاوا,155.00,https://diwanegypt.com/product/%d8%ad%d8%b0%d8%a7%d8%a1-%d9%84%d9%83%d9%90/
حليب أسود,اليف شافاك,330.00,https://diwanegypt.com/product/%d8%ad%d9%84%d9%8a%d8%a8-%d8%a3%d8%b3%d9%88%d8%af/
حوض السباحة,يوكيو اوغاوا,110.00,https://diwanegypt.com/product/%d8%ad%d9%88%d8%b6-%d8%a7%d9%84%d8%b3%d8%a8%d8%a7%d8%ad%d8%a9/
دق الطبول,محمد البساطى,125.00,https://diwanegypt.com/product/%d8%af%d9%82-%d8%a7%d9%84%d8%b7%d8%a8%d9%88%d9%84/
رقصة القبور,مصطفى خليفة,265.00,https://diwanegypt.com/product/%d8%b1%d9%82%d8%b5%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d9%88%d8%b1/
سرسي,مادلين ميلر,420.00,https://diwanegypt.com/product/%d8%b3%d8%b1%d8%b3%d9%8a/
سقوط الملاك,يوكيو ميشيما,330.00,https://diwanegypt.com/product/%d8%b3%d9%82%d9%88%d8%b7-%d8%a7%d9%84%d9%85%d9%84%d8%a7%d9%83/
سن الرشد,جان بول سارتر,400.00,https://diwanegypt.com/product/%d8%b3%d9%86-%d8%a7%d9%84%d8%b1%d8%b4%d8%af/
شارع الأميرات,جبرا إبراهيم جبرا,220.00,https://diwanegypt.com/product/%d8%b4%d8%a7%d8%b1%d8%b9-%d8%a7%d9%84%d8%a3%d9%85%d9%8a%d8%b1%d8%a7%d8%aa/
صبيتان لا تفترقان,سيمون دو بوفوار,220.00,https://diwanegypt.com/product/%d8%b5%d8%a8%d9%8a%d8%aa%d8%a7%d9%86-%d9%84%d8%a7-%d8%aa%d9%81%d8%aa%d8%b1%d9%82%d8%a7%d9%86/
صيادون في شارع ضيق,جبرا إبراهيم جبرا,245.00,https://diwanegypt.com/product/%d8%b5%d9%8a%d8%a7%d8%af%d9%88%d9%86-%d9%81%d9%8a-%d8%b4%d8%a7%d8%b1%d8%b9-%d8%b6%d9%8a%d9%82/
عطش للحب,يوكيو ميشيما,165.00,https://diwanegypt.com/product/%d8%b9%d8%b7%d8%b4-%d9%84%d9%84%d8%ad%d8%a8/
عن الاسلوب المتأخر,ادوارد سعيد,265.00,https://diwanegypt.com/product/%d8%b9%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d9%84%d9%88%d8%a8-%d8%a7%d9%84%d9%85%d8%aa%d8%a3%d8%ae%d8%b1/
غرفة مثالية لرجل مريض,يوكيو اوغاوا,155.00,https://diwanegypt.com/product/%d8%ba%d8%b1%d9%81%d8%a9-%d9%85%d8%ab%d8%a7%d9%84%d9%8a%d8%a9-%d9%84%d8%b1%d8%ac%d9%84-%d9%85%d8%b1%d9%8a%d8%b6/
فندق الصمت,أودور آفا ألاوفسدوتير,220.00,https://diwanegypt.com/product/%d9%81%d9%86%d8%af%d9%82-%d8%a7%d9%84%d8%b5%d9%85%d8%aa/
في انتظار الطوفان,ماريز كونديه,265.00,https://diwanegypt.com/product/%d9%81%d9%8a-%d8%a7%d9%86%d8%aa%d8%b8%d8%a7%d8%b1-%d8%a7%d9%84%d8%b7%d9%88%d9%81%d8%a7%d9%86/
في بلاد الأشياء الأخيرة,بول اوستر,180.00,https://diwanegypt.com/product/%d9%81%d9%8a-%d8%a8%d9%84%d8%a7%d8%af-%d8%a7%d9%84%d8%a3%d8%b4%d9%8a%d8%a7%d8%a1-%d8%a7%d9%84%d8%a3%d8%ae%d9%8a%d8%b1%d8%a9/
مخلوقات الأشواق الطائرة و مح,ادوارد الخراط,125.00,https://diwanegypt.com/product/%d9%85%d8%ae%d9%84%d9%88%d9%82%d8%a7%d8%aa-%d8%a7%d9%84%d8%a3%d8%b4%d9%88%d8%a7%d9%82-%d8%a7%d9%84%d8%b7%d8%a7%d8%a6%d8%b1%d8%a9-%d9%88-%d9%85%d8%ad/
معبد الفجر,يوكيو ميشيما,330.00,https://diwanegypt.com/product/%d9%85%d8%b9%d8%a8%d8%af-%d8%a7%d9%84%d9%81%d8%ac%d8%b1/
نظائر ومفارقات,إدوارد سعيد ودانيال بارنبويم,180.00,https://diwanegypt.com/product/%d9%86%d8%b8%d8%a7%d8%a6%d8%b1-%d9%88%d9%85%d9%81%d8%a7%d8%b1%d9%82%d8%a7%d8%aa/
نهاية عملية السلام,ادوارد سعيد,310.00,https://diwanegypt.com/product/%d9%86%d9%87%d8%a7%d9%8a%d8%a9-%d8%b9%d9%85%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%b3%d9%84%d8%a7%d9%85/
وقف التنفيذ,جان بول سارتر,400.00,https://diwanegypt.com/product/%d9%88%d9%82%d9%81-%d8%a7%d9%84%d8%aa%d9%86%d9%81%d9%8a%d8%b0/
يوميات سراب عفان,جبرا إبراهيم جبرا,180.00,https://diwanegypt.com/product/%d9%8a%d9%88%d9%85%d9%8a%d8%a7%d8%aa-%d8%b3%d8%b1%d8%a7%d8%a8-%d8%b9%d9%81%d8%a7%d9%86/
أبجدية الصباح,أليس ريفاز,310.00,https://diwanegypt.com/product/%d8%a3%d8%a8%d8%ac%d8%af%d9%8a%d8%a9-%d8%a7%d9%84%d8%b5%d8%a8%d8%a7%d8%ad/
أبو القاسم الشابي – حياته وشعر,ابو القاسم الشابى,310.00,https://diwanegypt.com/product/%d8%a3%d8%a8%d9%88-%d8%a7%d9%84%d9%82%d8%a7%d8%b3%d9%85-%d8%a7%d9%84%d8%b4%d8%a7%d8%a8%d9%8a-%d8%ad%d9%8a%d8%a7%d8%aa%d9%87-%d9%88%d8%b4%d8%b9%d8%b1/
اثر الفراشة,محمود درويش,265.00,https://diwanegypt.com/product/%d8%a7%d8%ab%d8%b1-%d8%a7%d9%84%d9%81%d8%b1%d8%a7%d8%b4%d8%a9/
احجار على رقعة الشطرنج,وليام جاى كار,220.00,https://diwanegypt.com/product/%d8%a7%d8%ad%d8%ac%d8%a7%d8%b1-%d8%b9%d9%84%d9%89-%d8%b1%d9%82%d8%b9%d8%a9-%d8%a7%d9%84%d8%b4%d8%b7%d8%b1%d9%86%d8%ac-2/
أحدب نوتردام,فكتور هوجو,330.00,https://diwanegypt.com/product/%d8%a3%d8%ad%d8%af%d8%a8-%d9%86%d9%88%d8%aa%d8%b1%d8%af%d8%a7%d9%85/
أخناتون ونفرتيتي الكنعانية,صبحي فحماوي,220.00,https://diwanegypt.com/product/%d8%a3%d8%ae%d9%86%d8%a7%d8%aa%d9%88%d9%86-%d9%88%d9%86%d9%81%d8%b1%d8%aa%d9%8a%d8%aa%d9%8a-%d8%a7%d9%84%d9%83%d9%86%d8%b9%d8%a7%d9%86%d9%8a%d8%a9/
إدوارد سعيد الناقد,صبحي حديدي,220.00,https://diwanegypt.com/product/%d8%a5%d8%af%d9%88%d8%a7%d8%b1%d8%af-%d8%b3%d8%b9%d9%8a%d8%af-%d8%a7%d9%84%d9%86%d8%a7%d9%82%d8%af/
إدوارد سعيد ونقد تناسخ الإستشر,وليد الشرفا,220.00,https://diwanegypt.com/product/%d8%a5%d8%af%d9%88%d8%a7%d8%b1%d8%af-%d8%b3%d8%b9%d9%8a%d8%af-%d9%88%d9%86%d9%82%d8%af-%d8%aa%d9%86%d8%a7%d8%b3%d8%ae-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d8%b1/
أسباب رائعة للبكاء,زياد خداش,135.00,https://diwanegypt.com/product/%d8%a3%d8%b3%d8%a8%d8%a7%d8%a8-%d8%b1%d8%a7%d8%a6%d8%b9%d8%a9-%d9%84%d9%84%d8%a8%d9%83%d8%a7%d8%a1/
أستاذ ال غو,ياسوناري كاواباتا,200.00,https://diwanegypt.com/product/%d8%a3%d8%b3%d8%aa%d8%a7%d8%b0-%d8%a7%d9%84-%d8%ba%d9%88/
أصل التفاوت بين الناس,جان جاك روسو,180.00,https://diwanegypt.com/product/%d8%a3%d8%b5%d9%84-%d8%a7%d9%84%d8%aa%d9%81%d8%a7%d9%88%d8%aa-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%86%d8%a7%d8%b3/
الإتحاد الأوروبي في القرن الوا,عاطف ابو سيف,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a5%d8%aa%d8%ad%d8%a7%d8%af-%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d9%82%d8%b1%d9%86-%d8%a7%d9%84%d9%88%d8%a7/
الآراء والمعتقدات,غوستاف لوبون,265.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a2%d8%b1%d8%a7%d8%a1-%d9%88%d8%a7%d9%84%d9%85%d8%b9%d8%aa%d9%82%d8%af%d8%a7%d8%aa/
الأستاذ,شارلوت برونتي,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a3%d8%b3%d8%aa%d8%a7%d8%b0/
الاعمال النثرية الكاملة محمود,محمود درويش,"1,320.00",https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d8%b9%d9%85%d8%a7%d9%84-%d8%a7%d9%84%d9%86%d8%ab%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d9%83%d8%a7%d9%85%d9%84%d8%a9-%d9%85%d8%ad%d9%85%d9%88%d8%af/
الاقتصاد,بول آ.سامويلسون,880.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%82%d8%aa%d8%b5%d8%a7%d8%af/
الام فرتر,يوهان فون غوته,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%85-%d9%81%d8%b1%d8%aa%d8%b1/
الامواج,فرجينيا وولف,265.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%85%d9%88%d8%a7%d8%ac/
الاميرة الصغيرة,فرانسيس هوجسن بيرنت,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%a7%d9%85%d9%8a%d8%b1%d8%a9-%d8%a7%d9%84%d8%b5%d8%ba%d9%8a%d8%b1%d8%a9-2/
التفكير السديد,جوزيف جاسترو,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%aa%d9%81%d9%83%d9%8a%d8%b1-%d8%a7%d9%84%d8%b3%d8%af%d9%8a%d8%af/
الجحر وقصص أخرى,فرانز كافكا,265.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d8%ad%d8%b1-%d9%88%d9%82%d8%b5%d8%b5-%d8%a3%d8%ae%d8%b1%d9%89/
الجنة المقفلة,عاطف ابو سيف,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d9%85%d9%82%d9%81%d9%84%d8%a9/
الجنس الآخر الوقائع والأساطير,سيمون دو بوفوار,265.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ac%d9%86%d8%b3-%d8%a7%d9%84%d8%a2%d8%ae%d8%b1-%d8%a7%d9%84%d9%88%d9%82%d8%a7%d8%a6%d8%b9-%d9%88%d8%a7%d9%84%d8%a3%d8%b3%d8%a7%d8%b7%d9%8a%d8%b1/
الحكم وقصص أخرى,فرانز كافكا,245.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d9%88%d9%82%d8%b5%d8%b5-%d8%a3%d8%ae%d8%b1%d9%89/
الحياة النفسية,ألفرد آدلر,180.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d9%86%d9%81%d8%b3%d9%8a%d8%a9/
الدين بحوث ممهدة لدراسة تاريخ,محمد عبدالله دراز,220.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%af%d9%8a%d9%86-%d8%a8%d8%ad%d9%88%d8%ab-%d9%85%d9%85%d9%87%d8%af%d8%a9-%d9%84%d8%af%d8%b1%d8%a7%d8%b3%d8%a9-%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae/
الرجل الصنم مصطفى كمال أتاتورك,عبدالله عبدالرحمن,330.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b1%d8%ac%d9%84-%d8%a7%d9%84%d8%b5%d9%86%d9%85-%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d9%83%d9%85%d8%a7%d9%84-%d8%a3%d8%aa%d8%a7%d8%aa%d9%88%d8%b1%d9%83/
الرواية والتاريخ,صبحي حديدي,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b1%d9%88%d8%a7%d9%8a%d8%a9-%d9%88%d8%a7%d9%84%d8%aa%d8%a7%d8%b1%d9%8a%d8%ae/
الرياضيات المسلية – حكايات وأل,ياكوف بيريلمان,265.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b1%d9%8a%d8%a7%d8%b6%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%b3%d9%84%d9%8a%d8%a9-%d8%ad%d9%83%d8%a7%d9%8a%d8%a7%d8%aa-%d9%88%d8%a3%d9%84/
الريحانة والديك المغربي,يحيى يخلف,310.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b1%d9%8a%d8%ad%d8%a7%d9%86%d8%a9-%d9%88%d8%a7%d9%84%d8%af%d9%8a%d9%83-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a/
السنن النفسية لتطور الأمم,غوستاف لوبون,180.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b3%d9%86%d9%86-%d8%a7%d9%84%d9%86%d9%81%d8%b3%d9%8a%d8%a9-%d9%84%d8%aa%d8%b7%d9%88%d8%b1-%d8%a7%d9%84%d8%a3%d9%85%d9%85/
الصرصار,إيان ماك إيوان,180.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b5%d8%b1%d8%b5%d8%a7%d8%b1/
الصوت النائم,دولثي شاكون,375.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b5%d9%88%d8%aa-%d8%a7%d9%84%d9%86%d8%a7%d8%a6%d9%85/
العجوز والبحر,ارنست همنجواى,155.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b9%d8%ac%d9%88%d8%b2-%d9%88%d8%a7%d9%84%d8%a8%d8%ad%d8%b1/
العقل والعاطفة عربي,جين اوستن,330.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%b9%d9%82%d9%84-%d9%88%d8%a7%d9%84%d8%b9%d8%a7%d8%b7%d9%81%d8%a9-%d8%b9%d8%b1%d8%a8%d9%8a/
الغربان غجر السماء,ألكسندر رومانس,245.00,https://diwanegypt.com/product/%d8%a7%d9%84%d8%ba%d8%b1%d8%a8%d8%a7%d9%86-%d8%ba%d8%ac%d8%b1-%d8%a7%d9%84%d8%b3%d9%85%d8%a7%d8%a1/
